"GEO_ID","state","Amount","year"
"13209","Georgia",3727.565,2018
"13225","Georgia",37122.736,2018
"13235","Georgia",30403.4471428571,2018
"13237","Georgia",14792.515,2018
"13239","Georgia",17561.876,2018
"13243","Georgia",27729.2585714286,2018
"13251","Georgia",5450.52,2018
"13253","Georgia",1838276.94416667,2018
"13259","Georgia",26462.942,2018
"13261","Georgia",202348.984,2018
"13271","Georgia",16641.4575,2018
"13273","Georgia",26424.3441666667,2018
"13275","Georgia",325425.081666667,2018
"13277","Georgia",52430.7175,2018
"13279","Georgia",24956.8633333333,2018
"13283","Georgia",22685.2133333333,2018
"13287","Georgia",40504.2515384615,2018
"13289","Georgia",13650.9425,2018
"13303","Georgia",14932.936,2018
"13307","Georgia",15446.995,2018
"13315","Georgia",8500.3325,2018
"13319","Georgia",6862.310625,2018
"13321","Georgia",45839.152,2018
"15001","Hawaii",347209.628064516,2018
"15007","Hawaii",98677.8005,2018
"15009","Hawaii",197780.468571429,2018
"37001","North Carolina",32215.695,2018
"37005","North Carolina",3268.285,2018
"37007","North Carolina",29492.047826087,2018
"37009","North Carolina",27758.51,2018
"37013","North Carolina",40848.7962264151,2018
"37015","North Carolina",64704.45,2018
"37017","North Carolina",137882.223617021,2018
"37019","North Carolina",191099.140941704,2018
"37025","North Carolina",35675.3385714286,2018
"37027","North Carolina",44283.355,2018
"37031","North Carolina",682100.831512605,2018
"37037","North Carolina",19997.088125,2018
"37047","North Carolina",46052.838902439,2018
"37049","North Carolina",445604.413852459,2018
"37051","North Carolina",294312.352921348,2018
"37055","North Carolina",19612.226,2018
"37057","North Carolina",20000.0605882353,2018
"37061","North Carolina",71035.0721839081,2018
"37077","North Carolina",117524.606666667,2018
"37079","North Carolina",18101.4257142857,2018
"37081","North Carolina",151020.644166667,2018
"37085","North Carolina",56179.346,2018
"37093","North Carolina",26872.882,2018
"37095","North Carolina",23186.2116666667,2018
"37101","North Carolina",36432.3275,2018
"37103","North Carolina",72614.4943478261,2018
"37105","North Carolina",140621.224375,2018
"37107","North Carolina",91073.4489361702,2018
"37111","North Carolina",52455.272,2018
"37123","North Carolina",72096.0207692308,2018
"37125","North Carolina",75140.4916666667,2018
"37129","North Carolina",335960.482375691,2018
"37133","North Carolina",210224.716907895,2018
"37135","North Carolina",26732.736,2018
"37137","North Carolina",105081.132765957,2018
"37141","North Carolina",549234.880615385,2018
"37147","North Carolina",33610.6244680851,2018
"37151","North Carolina",19680.86625,2018
"37153","North Carolina",18623.38375,2018
"37155","North Carolina",87793.2809160305,2018
"37159","North Carolina",40508.7713043478,2018
"37163","North Carolina",45989.7228571429,2018
"37165","North Carolina",126020.944393939,2018
"37167","North Carolina",103796.33,2018
"37177","North Carolina",6629.97,2018
"37179","North Carolina",28784.9332142857,2018
"37191","North Carolina",82588.2216071429,2018
"37195","North Carolina",36203.4746666667,2018
"37199","North Carolina",144598.55,2018
"45015","South Carolina",356468.98037037,2018
"45017","South Carolina",8754.18666666667,2018
"45019","South Carolina",58360.3951724138,2018
"45025","South Carolina",66317.9391836735,2018
"45027","South Carolina",29775.2133333333,2018
"45029","South Carolina",23625.99125,2018
"45031","South Carolina",51496.4448387097,2018
"45033","South Carolina",41402.1548484848,2018
"45035","South Carolina",53703.3542857143,2018
"45041","South Carolina",45116.2025,2018
"45043","South Carolina",58911.5931034483,2018
"45051","South Carolina",216480.461368421,2018
"45053","South Carolina",40177.93,2018
"45057","South Carolina",15323.635,2018
"45067","South Carolina",140067.049722222,2018
"45069","South Carolina",74162.3784,2018
"45075","South Carolina",13528.5611111111,2018
"45077","South Carolina",4660.445,2018
"45085","South Carolina",52349.9766666667,2018
"45089","South Carolina",90787.4616666667,2018
"51007","Virginia",10171.8166666667,2018
"51025","Virginia",54249.7525,2018
"51037","Virginia",7004.34625,2018
"51041","Virginia",67839.4541666667,2018
"51045","Virginia",2658.775,2018
"51049","Virginia",1639.605,2018
"51067","Virginia",11599.4194444444,2018
"51077","Virginia",3670.67666666667,2018
"51083","Virginia",15529.1284210526,2018
"51089","Virginia",43534.4533333333,2018
"51093","Virginia",18705.89,2018
"51095","Virginia",20859.4866666667,2018
"51103","Virginia",8227.525,2018
"51111","Virginia",7051.9,2018
"51117","Virginia",7333.909,2018
"51127","Virginia",29933.965,2018
"51133","Virginia",24022.5,2018
"51135","Virginia",4360.33125,2018
"51143","Virginia",294959.974444444,2018
"51145","Virginia",10749.9366666667,2018
"51147","Virginia",28460.1688888889,2018
"51155","Virginia",3107.7875,2018
"51161","Virginia",21749.7633333333,2018
"51590","Virginia",128633.565967742,2018
"51620","Virginia",6720.41,2018
"51640","Virginia",68276.4516666667,2018
"51650","Virginia",41006.0816666667,2018
"51690","Virginia",48354.1857142857,2018
"51700","Virginia",21694.818,2018
"51760","Virginia",57764.2033333333,2018
"51770","Virginia",0,2018
"60050","American Samoa",32361.01125,2018
